genetic;exercise;smoking;alcohol;sugar;lifespan;BMI
77;1;9;8;1;71;18
81;1;8;6;4;72;20
83;2;2;3;2;96;15
79;2;13;5;3;75;33
77;1;4;7;2;68;26
78;1;9;6;2;66;28
80;1;3;8;1;85;21
78;2;13;4;3;80;17
79;1;7;1;3;78;24
79;4;10;9;3;87;30
80;2;16;3;3;76;21
81;3;13;5;2;93;22
78;1;19;9;2;59;28
81;3;18;5;2;83;25
79;1;19;9;4;52;30
82;1;18;2;3;71;23
79;3;14;9;3;76;29
77;3;19;8;3;71;27
78;3;1;6;2;95;30
80;2;11;6;1;86;24
79;3;14;8;2;84;24
79;0;20;7;3;51;25
80;2;10;6;2;78;27
76;1;17;6;1;68;18
78;2;12;4;3;79;20
80;3;2;1;2;105;21
79;1;19;9;2;56;33
81;2;11;8;3;77;20
82;2;9;4;3;76;26
81;2;0;7;3;81;31
80;2;6;7;2;88;21
84;3;0;8;3;92;33
81;2;5;9;1;90;21
79;1;18;8;1;65;26
84;2;1;4;2;94;27
81;1;3;3;3;80;18
76;2;7;1;1;84;20
81;1;18;3;3;66;27
80;1;21;7;3;56;32
82;1;12;7;3;65;25
82;2;19;3;4;75;29
80;2;3;7;3;84;20
79;3;13;4;3;90;25
80;1;12;9;1;72;18
78;3;17;5;3;76;27
82;2;0;4;3;93;24
82;1;15;1;3;70;30
81;1;3;7;2;76;20
81;1;6;8;3;66;26
76;2;18;7;2;66;23
80;2;12;6;3;75;22
83;2;1;9;3;81;27
80;3;1;8;3;96;21
79;1;15;3;4;65;17
83;1;13;0;1;87;20
79;2;9;4;1;87;19
80;3;16;8;1;85;23
81;1;6;2;3;77;26
80;2;4;3;4;83;26
83;2;9;9;1;83;25
80;2;4;6;3;82;21
78;1;2;6;1;72;27
77;2;14;6;3;73;25
79;3;21;8;2;70;32
82;3;12;6;3;81;30
81;2;10;8;2;73;31
80;1;21;7;1;64;30
83;1;13;6;2;75;23
78;3;11;5;2;92;19
82;2;9;9;3;76;29
81;4;8;9;2;97;21
78;1;20;6;1;64;20
78;1;11;9;2;73;21
80;1;8;3;4;68;19
82;1;5;7;3;76;23
82;1;18;5;3;62;31
80;2;2;8;2;89;26
80;3;4;9;4;92;19
82;1;6;9;2;74;23
80;2;2;9;3;80;21
81;1;10;6;4;61;29
81;4;7;2;2;106;20
79;2;6;7;3;81;22
79;3;8;9;2;82;30
83;1;14;6;2;75;22
79;2;0;5;1;87;31
82;1;20;6;2;59;33
82;2;8;4;3;82;18
79;1;18;9;1;63;21
81;1;18;5;1;72;26
80;2;16;8;2;78;21
82;2;11;8;1;86;19
78;3;0;8;3;89;24
83;2;0;9;3;91;18
81;2;18;8;2;76;18
80;1;2;4;3;77;21
80;1;7;1;3;76;22
83;1;19;8;3;68;19
79;2;7;0;2;86;19
79;2;15;4;2;77;28
81;1;9;5;1;78;21
78;1;8;7;1;75;21
79;3;7;2;2;95;21
77;3;17;8;1;80;32
80;0;7;6;2;63;31
77;1;0;3;4;70;27
80;1;4;9;2;71;25
79;2;6;9;3;80;18
80;1;0;6;3;69;36
78;1;3;3;3;78;22
79;2;7;1;3;83;28
79;3;20;2;3;84;21
80;1;19;4;2;70;15
80;2;11;10;3;73;31
80;3;19;9;2;86;16
82;1;14;6;3;69;27
80;1;1;3;3;77;27
81;2;16;4;2;80;16
77;1;21;8;3;54;21
80;4;3;4;2;110;16
80;1;5;7;4;76;19
80;1;12;7;3;71;21
81;2;6;6;2;90;22
81;1;15;1;3;67;21
79;1;18;4;3;73;15
80;2;19;8;3;78;16
82;1;9;1;1;82;24
77;2;15;6;2;64;32
80;2;22;7;1;75;26
81;1;15;10;4;58;22
82;1;19;7;1;70;22
79;1;15;0;2;81;17
78;1;1;9;2;75;18
80;1;7;8;3;63;29
76;1;15;9;2;61;22
81;3;2;7;4;95;23
79;3;10;10;2;83;24
80;1;1;5;2;84;20
80;2;0;6;1;88;21
79;1;10;9;2;64;23
81;1;1;4;4;78;26
79;3;21;7;2;82;18
79;2;1;7;3;88;18
81;2;21;6;3;67;28
80;1;1;9;3;71;25
78;1;11;2;4;61;32
79;2;21;0;3;67;28
80;0;10;2;2;62;29
79;1;4;10;2;74;27
80;3;13;3;3;91;20
81;1;16;3;2;72;28
79;1;9;7;2;70;21
80;1;17;6;3;58;23
80;1;0;8;3;75;20
82;2;20;5;1;80;25
77;2;11;2;1;81;34
81;1;13;4;3;72;18
80;3;1;8;1;94;25
79;1;21;3;2;65;23
78;3;13;7;2;82;34
78;2;4;6;2;86;24
82;2;9;7;2;86;24
82;3;3;8;4;85;27
79;2;11;1;1;89;20
80;0;12;2;2;70;16
79;2;9;4;1;85;19
82;2;11;6;2;78;32
83;2;0;4;4;86;30
80;1;19;6;2;66;22
79;1;5;4;2;82;19
78;1;11;6;4;67;20
80;1;17;9;1;63;27
81;3;14;9;1;84;29
80;1;6;3;2;82;19
79;1;16;3;3;62;27
80;3;13;3;1;88;27
84;2;8;8;2;73;35
82;1;9;7;4;71;20
78;1;9;2;2;72;31
81;3;11;3;3;97;15
80;0;12;9;2;64;17
82;2;14;3;3;76;30
79;1;1;3;2;78;24
78;1;17;9;3;52;30
82;1;13;6;2;64;26
82;1;17;4;2;64;37
78;0;3;1;2;69;26
82;1;21;7;2;69;18
79;2;2;5;3;85;24
81;2;0;9;4;74;33
78;2;13;1;2;77;24
80;0;1;5;2;71;23
78;2;18;4;2;74;19
80;1;11;5;2;63;32
79;1;19;2;3;65;18
79;1;21;1;3;57;36
82;2;0;6;3;84;23
79;1;16;4;3;65;26
79;1;0;9;1;69;34
79;2;20;9;1;77;20
82;1;2;7;2;82;18
79;3;8;5;1;96;26
84;2;1;6;2;93;21
78;1;0;8;2;81;17
78;2;19;2;4;66;32
81;1;22;1;1;75;17
81;2;21;3;1;74;26
81;1;0;7;4;74;25
79;4;22;7;2;84;29
81;1;16;9;2;62;29
80;0;6;7;2;72;17
81;4;2;9;3;102;18
79;1;6;9;3;60;27
82;2;9;9;3;75;20
80;3;20;6;3;86;18
80;1;16;0;1;71;21
79;1;20;7;2;51;43
80;1;0;8;3;69;22
82;2;20;7;1;76;19
77;1;22;9;3;53;27
82;2;8;4;3;89;18
79;2;1;8;3;85;20
77;2;18;9;3;71;23
80;2;20;5;2;69;26
79;2;8;8;3;80;15
81;3;13;6;2;89;27
80;2;2;8;1;94;18
82;1;11;4;2;74;23
77;1;16;7;1;68;22
79;1;19;9;4;54;21
79;2;4;6;2;82;23
80;1;0;4;2;82;26
79;3;0;9;2;91;23
77;1;1;6;2;76;24
80;3;2;1;1;108;18
79;2;4;2;2;91;19
81;1;0;9;3;81;18
81;2;17;7;1;74;27
80;2;20;7;4;70;23
81;1;0;9;4;71;25
82;1;0;5;2;84;25
78;1;22;4;4;50;23
81;2;10;7;3;74;32
79;1;2;3;2;80;27
79;2;12;1;2;82;19
80;2;6;5;3;85;16
82;2;7;5;3;77;24
78;1;11;3;4;64;27
79;1;3;4;3;76;16
81;2;21;4;4;73;19
82;2;0;8;4;85;17
82;0;0;8;2;74;23
79;2;14;7;2;69;26
80;1;20;7;1;60;33
83;3;20;9;3;82;15
80;3;4;9;5;83;24
77;2;0;10;2;85;26
82;3;10;8;2;93;19
80;2;10;4;3;78;18
81;2;0;8;2;87;32
80;1;0;7;2;84;18
78;1;3;5;2;77;24
79;0;0;9;3;65;26
79;3;6;8;2;91;24
79;3;9;1;2;97;19
82;1;22;4;3;66;24
79;1;2;4;1;80;28
80;3;19;3;1;92;21
76;2;11;4;2;84;22
79;1;17;1;1;73;26
81;2;3;3;3;86;29
82;1;9;8;4;72;20
78;2;14;1;1;81;23
80;1;15;9;3;64;22
79;1;21;7;2;61;21
81;1;13;7;2;73;22
79;2;0;7;2;92;17
80;1;8;7;2;75;25
82;1;13;3;2;64;27
84;2;15;10;2;81;18
79;1;19;5;3;65;16
82;1;12;5;4;69;19
80;1;14;7;4;60;23
84;1;12;10;2;67;33
79;2;14;9;3;72;21
80;2;7;6;2;87;18
80;2;5;4;3;83;22
80;2;13;2;2;78;24
83;1;11;4;2;80;19
79;2;6;9;2;82;27
78;2;7;6;3;76;22
83;1;9;9;3;66;28
79;2;1;3;2;93;26
80;2;10;5;2;81;23
78;1;0;4;4;76;23
82;2;0;3;1;90;27
82;1;2;8;3;76;21
80;1;16;4;2;72;20
80;2;9;6;2;75;28
80;2;11;6;2;83;19
79;4;2;9;3;97;22
80;2;4;5;3;88;20
78;0;0;6;1;70;29
78;3;16;1;3;83;24
80;2;0;8;2;94;21
83;0;0;7;2;77;20
80;0;1;7;2;74;21
80;1;8;6;2;69;22
79;3;17;4;3;85;16
80;1;12;7;3;67;22
80;2;9;8;2;82;17
81;2;6;4;1;88;22
82;1;15;8;3;67;18
80;1;14;6;1;72;23
82;1;18;3;3;62;33
80;1;6;6;1;80;22
81;0;6;2;3;67;24
76;3;1;3;3;97;21
81;2;4;7;2;89;23
83;1;10;7;2;63;41
77;2;7;3;2;88;18
81;1;17;7;4;67;18
80;1;0;0;3;76;26
82;1;8;9;2;68;28
81;2;19;6;2;70;30
81;1;7;7;2;74;25
79;1;14;5;2;72;26
79;1;2;7;4;70;22
78;2;0;5;2;88;25
80;1;12;7;2;58;42
79;1;16;9;3;60;24
81;3;5;9;3;86;26
80;2;16;5;1;82;20
77;1;18;1;2;68;23
79;2;7;5;2;77;25
79;3;12;5;2;84;27
81;2;13;10;3;69;40
79;2;0;8;2;89;18
79;2;11;5;2;77;24
80;1;0;8;3;74;23
79;1;19;7;3;57;24
79;1;18;6;4;50;39
84;2;17;7;5;67;21
77;2;14;6;3;64;31
79;2;1;9;2;92;20
80;2;22;6;2;67;22
79;1;6;4;3;73;17
80;2;0;6;3;87;24
79;1;3;9;4;71;24
81;2;16;7;3;75;15
80;2;18;3;3;75;16
78;2;3;10;1;81;22
79;1;0;5;2;79;23
80;2;1;7;2;86;27
81;3;18;8;3;82;24
81;2;8;8;1;80;28
79;3;18;5;2;85;24
81;1;20;9;3;59;22
80;1;6;9;3;66;19
79;3;5;9;1;90;27
79;1;9;5;3;69;24
79;1;4;1;3;82;18
82;3;1;9;3;95;27
81;2;21;6;3;68;23
79;1;12;4;5;62;25
78;2;7;1;1;83;26
82;2;15;9;3;74;24
79;2;9;6;2;75;26
82;1;12;2;2;77;23
78;3;10;8;4;73;31
81;1;0;4;3;82;23
80;1;19;8;1;55;36
78;1;8;2;3;71;30
82;2;10;3;4;82;15
81;2;11;3;4;66;34
79;0;4;8;2;63;29
80;2;21;3;4;58;34
83;1;15;8;3;68;24
81;1;10;9;4;65;24
78;3;9;3;2;96;19
80;2;20;7;1;71;27
81;3;18;7;2;89;22
83;3;1;9;4;92;23
81;0;7;2;2;75;22
81;2;9;1;3;79;27
79;3;2;7;1;93;27
80;1;15;7;3;64;22
78;3;0;0;1;104;19
80;2;1;5;2;84;29
78;1;1;9;2;78;22
81;1;1;2;2;86;18
83;2;6;8;2;76;36
80;1;19;2;2;74;19
80;2;14;4;1;87;24
79;3;0;4;3;91;29
84;1;20;8;2;61;24
78;1;1;1;4;77;23
78;1;19;3;2;71;18
82;2;10;5;3;74;28
82;1;12;10;4;62;26
81;1;19;9;3;58;24
80;1;0;5;3;78;19
80;3;18;5;3;73;38
80;1;8;4;3;70;23
78;2;10;2;3;78;22
78;2;19;6;1;77;28
80;2;0;7;1;92;22
78;1;12;3;2;70;19
83;2;1;9;3;86;23
78;1;10;3;4;63;28
80;3;19;5;4;80;27
80;1;13;9;1;66;30
80;1;4;4;3;74;25
80;2;18;4;3;79;18
77;2;18;2;2;75;20
77;1;4;9;2;75;20
79;2;4;7;2;83;29
82;2;17;5;3;74;20
79;2;0;5;4;81;32
82;0;8;9;2;68;21
78;2;11;9;2;77;29
80;1;20;9;1;64;19
81;1;16;7;2;67;27
81;1;8;7;3;70;26
82;1;6;6;2;75;30
78;2;10;7;4;70;27
80;2;1;8;2;86;18
81;3;4;5;3;98;17
80;1;0;6;2;82;20
82;3;14;1;3;89;25
81;1;19;9;2;63;27
81;2;9;9;3;68;26
80;1;9;8;1;73;22
81;1;8;8;2;68;29
83;2;0;10;4;79;22
80;1;3;9;3;73;24
83;1;13;6;2;71;20
78;1;9;0;3;82;18
83;1;16;5;2;68;34
80;0;4;8;3;67;17
82;2;1;7;3;86;24
79;0;8;8;2;68;18
81;2;13;4;2;81;20
79;0;1;0;2;70;31
79;1;18;7;2;67;24
81;3;0;4;2;98;21
80;2;10;6;1;82;24
81;2;8;4;1;92;16
83;3;4;5;3;96;27
81;1;7;4;3;69;31
79;2;16;0;2;79;18
81;2;21;7;2;64;30
79;3;2;5;2;94;22
77;1;19;4;1;63;26
76;2;8;7;3;71;31
78;2;5;8;2;77;26
80;4;19;6;3;84;24
81;2;0;7;4;80;29
81;1;10;3;2;76;25
78;1;12;8;2;72;20
82;2;19;5;3;80;19
80;3;21;8;3;77;22
81;1;11;7;4;69;21
81;1;11;9;4;65;21
80;1;1;6;2;80;19
79;2;0;8;4;80;24
82;0;9;8;3;64;21
81;1;21;7;2;68;17
78;3;3;8;3;84;23
81;2;16;9;1;83;19
81;2;2;8;3;76;27
77;3;2;1;1;97;32
78;0;1;1;1;75;26
80;2;2;4;3;75;36
80;1;22;2;3;64;20
79;3;11;6;2;89;28
81;2;1;7;3;90;18
80;1;11;8;2;67;24
83;3;3;6;2;98;27
81;1;5;5;2;78;22
82;2;11;8;1;82;32
81;2;20;6;5;67;23
79;2;11;8;3;72;25
82;1;3;6;2;79;20
78;3;0;2;2;98;31
80;1;17;1;1;70;28
82;2;4;9;4;76;25
81;2;0;3;1;95;29
79;3;4;2;4;93;20
82;1;3;3;1;83;23
77;1;7;3;4;71;24
79;2;16;8;3;72;14
81;1;5;9;3;70;25
78;1;21;6;2;58;22
79;2;12;8;3;72;24
82;1;15;7;4;62;24
81;2;14;0;1;90;20
82;2;10;7;2;78;26
80;2;9;8;2;76;24
79;3;2;9;1;98;20
80;3;7;6;1;93;22
80;2;0;4;3;95;21
78;2;19;8;3;67;21
80;3;5;5;3;87;28
80;1;8;0;2;77;25
79;1;7;6;2;66;32
80;1;0;9;3;75;20
80;3;7;7;3;85;26
77;1;4;8;2;73;16
80;2;13;7;2;72;32
81;1;21;9;4;48;28
79;2;15;9;3;61;30
78;1;3;9;2;74;26
81;2;12;2;5;76;18
81;1;4;3;3;75;24
78;3;10;6;4;82;18
78;1;19;8;2;62;17
80;3;10;6;1;92;22
79;1;0;6;1;74;31
80;1;17;0;3;67;32
80;2;5;9;3;87;21
81;1;6;4;2;78;24
79;0;0;7;3;71;17
79;3;21;8;2;81;21
80;1;17;7;2;65;24
82;1;1;1;2;84;23
80;1;7;0;1;79;23
77;3;8;3;3;84;26
81;3;13;9;3;88;18
79;3;9;3;2;92;21
79;2;18;8;1;71;30
76;1;4;0;3;75;20
79;1;16;7;2;69;22
80;0;17;9;2;57;22
81;1;21;8;2;59;31
78;3;0;3;3;97;15
83;3;9;9;2;91;20
77;2;1;6;2;92;20
81;3;11;9;4;75;28
77;1;20;1;4;64;22
79;2;18;7;3;66;29
79;1;16;3;2;71;25
81;1;21;6;4;57;23
79;1;1;3;3;78;26
78;3;1;9;2;91;24
77;1;0;5;4;68;26
81;1;5;8;2;74;30
80;1;5;4;3;72;18
81;2;2;8;4;81;25
81;1;14;9;2;68;21
81;0;3;2;4;68;26
80;3;9;6;3;90;18
79;2;0;1;1;90;30
78;2;9;1;2;82;22
82;2;2;4;3;78;32
78;2;13;2;3;76;23
81;1;3;8;3;69;30
80;1;0;4;2;77;28
77;1;18;4;2;57;25
79;1;15;6;3;59;26
81;2;18;9;3;78;19
82;2;20;1;3;74;25
79;2;18;8;4;64;19
76;2;0;7;2;89;18
79;1;0;7;2;74;33
79;2;13;8;1;76;25
80;1;22;9;3;61;20
82;2;10;7;1;87;22
79;2;9;0;1;86;20
81;3;2;5;3;92;24
80;1;21;6;3;64;17
79;3;17;7;2;80;25
80;2;17;7;3;69;18
78;1;20;3;2;68;28
79;1;10;3;3;77;17
77;0;0;6;2;72;19
81;1;12;7;2;72;19
79;1;1;7;3;69;29
81;3;17;8;2;86;21
78;1;0;7;1;84;17
78;2;12;4;3;78;21
80;2;19;10;2;72;30
78;2;22;6;2;67;32
79;3;4;7;2;92;22
79;1;15;5;1;72;19
81;1;10;9;2;67;26
81;2;7;4;1;91;15
80;2;7;5;3;74;36
78;2;16;3;4;67;36
79;1;3;8;4;65;25
82;1;0;9;1;80;22
81;1;7;8;1;74;22
80;1;5;4;1;87;16
78;3;0;1;2;105;22
77;2;13;9;2;74;24
83;3;20;3;2;92;24
83;2;0;7;4;82;22
79;1;1;9;3;79;17
81;1;14;0;2;70;25
81;1;4;9;3;75;20
81;1;5;5;2;83;21
81;2;0;8;2;80;27
84;2;9;1;2;86;28
83;1;0;9;2;85;15
82;2;1;5;3;87;24
81;1;19;8;3;59;18
83;1;19;8;3;66;21
81;1;18;5;2;65;26
82;1;12;6;4;63;30
80;3;20;4;3;89;18
79;1;22;2;2;67;22
77;2;10;1;1;91;19
80;2;0;9;4;87;20
80;3;13;7;3;75;29
78;1;15;5;3;69;20
80;2;11;5;3;79;15
79;1;5;9;3;67;24
79;2;0;2;2;98;20
81;3;0;9;1;94;28
82;1;16;9;1;67;21
81;1;16;9;3;61;25
81;3;16;6;2;91;27
78;1;19;2;3;63;21
76;1;0;1;4;76;21
80;2;1;3;3;88;19
81;1;7;9;1;81;18
79;2;0;5;2;80;30
82;1;9;4;2;78;17
81;2;8;4;4;78;22
79;2;15;8;4;58;31
79;1;0;6;2;83;21
82;1;0;9;2;75;25
80;1;13;7;2;71;20
80;0;11;9;2;61;26
80;2;13;8;1;82;19
81;1;4;7;1;79;25
79;2;11;9;2;84;17
80;1;15;1;4;65;22
79;2;18;0;2;72;28
80;0;0;7;3;70;18
81;3;13;6;1;95;16
80;4;18;7;1;91;25
81;2;14;7;2;74;24
82;1;6;9;3;69;23
80;3;8;7;2;86;27
81;1;20;7;3;61;24
81;2;8;9;3;75;22
81;1;8;6;3;70;28
81;1;0;1;3;80;32
82;2;17;9;3;75;23
80;1;1;7;1;84;18
80;1;12;9;1;75;22
83;3;4;4;1;97;25
77;1;13;8;2;58;25
77;1;10;2;2;73;21
76;3;0;9;3;89;26
78;3;3;0;2;101;32
80;2;17;8;2;80;17
77;2;18;6;3;68;29
81;2;10;7;3;71;28
78;1;10;1;2;76;26
80;2;14;7;3;73;26
79;1;2;8;1;78;23
78;2;19;6;3;64;30
81;1;5;6;2;77;19
80;2;13;4;3;75;20
80;0;20;6;1;48;41
81;1;5;5;4;65;26
81;1;6;7;2;76;31
83;1;10;10;2;66;22
79;2;12;10;2;74;24
82;3;16;8;3;84;24
80;2;17;5;5;67;16
79;1;21;8;3;55;20
79;2;17;8;2;76;23
80;1;13;7;1;72;27
80;1;0;5;4;74;24
80;3;21;8;2;81;21
78;3;0;7;2;90;28
77;1;9;9;3;53;36
77;2;1;7;2;80;26
79;2;2;8;3;84;18
80;1;6;6;3;67;32
80;2;21;7;4;67;21
80;3;6;0;3;82;40
81;1;19;8;1;65;18
78;2;4;8;2;85;24
80;3;16;2;1;93;20
81;1;17;2;1;63;39
79;2;8;6;1;79;22
80;1;15;5;3;67;22
78;1;1;8;1;80;22
81;2;12;5;1;89;20
77;1;4;0;3;78;19
79;1;5;6;3;71;25
76;3;20;10;3;67;32
80;2;12;5;4;78;19
79;2;21;9;3;70;18
80;2;16;5;3;70;25
80;0;6;4;3;70;18
82;1;2;8;1;84;21
81;1;0;7;2;85;18
81;1;9;9;2;79;16
81;1;18;8;2;63;24
81;1;11;6;2;72;21
80;1;14;9;3;67;21
82;0;7;3;2;71;25
79;1;2;7;3;76;21
80;3;5;1;2;94;30
83;1;22;7;3;64;18
79;1;16;3;3;64;27
80;2;10;8;3;78;21
76;2;7;3;3;80;24
82;2;22;5;4;72;19
80;1;1;7;3;78;21
80;1;17;3;4;55;28
80;2;2;0;3;89;30
79;0;22;3;2;56;29
81;1;5;9;3;77;18
79;2;5;9;3;82;23
78;1;3;5;2;74;24
80;1;8;8;2;72;25
80;1;5;7;2;70;33
82;2;14;8;3;77;26
80;2;4;7;1;80;31
82;2;8;9;1;80;28
81;2;9;6;3;71;30
81;1;17;7;3;70;20
80;1;12;5;2;70;29
78;2;6;4;2;81;32
83;1;1;2;3;88;20
82;1;2;6;2;81;23
78;1;0;9;3;78;20
82;0;21;5;2;56;25
81;2;4;5;2;87;24
79;1;15;7;4;62;24
80;1;0;5;3;76;26
83;2;16;9;4;75;24
78;1;5;4;2;78;18
81;2;17;7;4;69;23
81;1;21;5;2;68;18
80;0;12;4;2;63;28
81;1;12;2;2;78;19
79;3;0;8;3;95;20
79;2;2;9;2;82;33
80;2;13;7;3;71;29
82;2;0;4;3;92;22
79;1;19;6;3;60;22
78;1;19;0;2;72;20
82;1;21;4;1;67;22
81;2;0;5;2;90;18
83;1;11;5;1;78;25
79;1;14;8;3;67;22
78;1;3;2;3;68;30
81;2;16;1;4;76;22
79;1;1;7;2;77;20
82;1;1;5;1;82;28
79;3;7;0;2;102;21
77;1;5;3;3;69;22
82;1;14;7;3;64;22
80;2;10;9;1;77;27
80;2;17;3;2;75;23
78;2;7;4;2;86;23
81;2;21;2;1;79;22
81;3;14;6;1;89;25
79;1;14;9;5;61;19
79;1;7;7;1;76;20
80;2;4;9;3;80;17
83;3;15;7;3;87;23
80;2;5;7;1;91;20
80;1;13;5;3;72;23
78;3;9;4;2;92;19
78;2;15;2;1;78;33
77;1;1;7;2;71;25
80;1;2;1;3;79;24
82;3;13;7;3;91;25
79;2;19;5;4;73;18
78;2;12;7;2;78;29
81;1;0;9;2;82;20
80;2;5;3;2;86;29
80;2;7;8;1;90;21
78;1;12;8;2;74;19
81;2;12;4;4;72;27
77;2;15;9;4;54;37
81;1;1;5;2;80;25
79;1;8;4;3;72;22
80;1;16;9;3;56;20
78;1;9;0;2;76;15
84;1;12;8;2;70;29
81;2;16;1;2;87;23
80;2;1;4;3;89;22
80;1;9;7;4;59;30
78;1;2;4;2;83;18
80;1;13;7;2;70;23
76;2;12;2;3;64;33
78;2;1;3;3;92;18
80;2;22;2;1;81;20
80;2;5;9;3;77;34
84;1;19;7;1;69;24
81;1;2;6;2;71;33
80;1;13;4;4;63;27
77;0;10;9;2;59;21
80;2;13;0;3;83;21
81;3;15;3;3;88;29
77;0;10;7;3;60;21
79;1;11;0;2;80;24
82;2;15;9;1;83;20
77;2;16;5;4;62;37
79;3;2;3;3;90;26
80;1;15;3;2;66;29
82;1;13;7;1;71;33
79;1;11;8;2;73;17
82;1;6;1;3;72;28
81;1;7;8;3;75;19
80;1;21;9;2;62;19
79;1;16;4;3;72;18
82;1;22;2;1;69;33
81;1;16;6;2;73;22
78;2;1;7;3;84;21
79;3;10;7;3;86;14
79;1;18;8;3;63;22
79;1;10;2;2;78;19
79;1;9;9;3;63;25
78;2;22;2;3;65;29
80;1;12;6;1;78;20
78;0;3;9;3;54;38
79;1;8;6;4;62;24
78;1;5;8;3;65;27
79;1;14;5;2;62;26
80;3;9;7;2;93;27
79;2;4;10;1;81;24
81;3;16;6;2;86;22
82;2;5;9;4;74;27
81;3;11;5;4;86;27
81;2;1;7;2;90;22
83;0;10;3;2;68;27
79;1;2;6;3;73;19
81;2;3;9;2;90;24
81;2;4;9;4;81;23
81;1;4;7;2;78;23
83;1;1;1;2;80;34
78;1;18;5;3;64;24
83;2;3;7;2;91;21
81;2;13;9;2;76;27
80;2;11;9;4;73;22
79;1;4;5;3;80;19
77;2;20;6;3;66;28
78;1;10;8;3;70;19
79;1;15;8;3;57;27
77;1;12;9;3;62;27
81;2;14;8;4;69;20
80;1;5;1;2;78;27
76;1;0;9;2;69;28
78;1;5;2;2;79;21
79;1;3;4;2;85;20
82;2;0;1;3;87;26
79;1;4;8;2;72;24
78;1;5;8;4;65;28
78;1;1;9;2;77;21
78;1;19;6;3;62;22
83;2;19;7;2;72;21
80;0;2;4;1;78;20
80;1;4;4;1;82;24
81;2;0;7;2;92;20
83;2;8;9;2;76;27
80;1;17;9;2;62;31
80;2;10;9;2;76;27
80;1;18;9;4;54;22
79;0;15;2;3;57;25
78;2;9;3;2;89;23
82;1;0;8;1;73;33
79;2;3;8;1;84;22
83;1;0;2;1;94;19
78;3;7;7;4;81;24
79;2;1;8;4;75;24
79;2;22;3;3;68;24
78;1;16;9;3;59;27
80;2;22;5;2;74;18
77;1;1;1;2;85;21
81;1;8;5;3;80;15
84;3;17;4;3;90;28
81;3;22;0;3;87;21
79;1;2;6;2;74;24
79;2;0;3;3;91;25
81;2;3;5;1;87;24
81;2;11;8;3;71;24
83;1;0;4;3;81;28
79;2;0;8;4;77;28
81;2;12;7;4;70;27
79;3;1;6;2;94;25
83;3;7;8;3;90;21
82;2;5;5;3;80;24
81;3;4;2;5;85;34
79;2;0;9;3;83;27
79;2;9;0;3;89;16
83;2;9;6;4;76;21
78;1;21;9;3;58;20
80;3;9;3;1;93;25
81;2;12;3;3;73;26
81;1;15;7;3;56;30
79;1;13;4;4;69;17
79;2;4;7;3;80;18
81;2;2;5;2;89;28
81;1;9;0;3;79;16
79;1;14;5;2;70;24
78;3;8;7;3;86;25
80;3;7;6;3;92;18
79;3;0;8;2;95;22
83;1;1;7;4;77;18
80;2;14;6;4;69;22
79;1;21;0;2;69;25
80;2;21;8;3;69;21
81;2;19;7;2;67;39
81;2;20;7;2;65;31
79;1;12;6;3;59;37
81;1;18;6;2;70;24
77;1;6;8;3;70;22
79;1;15;9;3;55;26
78;3;9;5;3;87;24
81;1;2;5;3;71;33
77;1;21;5;2;56;34
78;3;1;8;3;88;25
82;4;11;1;1;96;39
80;2;0;4;4;87;25
82;2;19;7;1;71;35
80;1;18;3;2;69;24
79;3;14;7;1;80;31
79;1;3;5;2;71;27
82;3;13;4;1;94;32
80;3;0;8;2;92;28
79;2;11;3;2;79;24
78;2;16;8;3;67;19
79;1;18;3;2;68;19
80;2;16;7;3;76;17
78;0;3;3;3;68;19
80;3;19;4;1;87;19
81;1;20;8;3;63;23
81;3;6;7;1;95;25
77;2;0;9;1;93;17
81;1;17;6;2;62;28
78;1;12;8;1;69;29
78;2;0;7;1;91;23
81;1;19;7;2;57;25
80;1;21;8;4;56;26
80;2;9;3;1;94;18
79;1;21;4;3;59;19
78;1;0;7;3;77;24
82;2;21;4;3;74;23
77;1;6;7;4;62;24
79;2;0;8;2;83;26
79;2;11;6;2;74;30
82;1;21;6;1;67;22
78;1;8;8;3;66;23
78;1;7;7;2;66;27
79;3;8;7;3;79;33
82;1;17;2;2;68;28
80;3;15;9;3;88;19
81;2;5;10;3;79;28
83;2;1;9;2;88;20
80;1;7;0;1;83;20
78;1;12;5;3;64;34
79;2;6;2;2;83;28
80;1;11;8;2;68;26
81;3;5;5;3;102;19
80;2;0;7;3;90;22
81;1;4;1;3;76;19
79;3;20;6;1;80;23
78;1;22;8;2;61;18
80;1;0;5;2;78;28
81;1;1;3;2;84;23
79;1;3;5;3;78;20
82;1;9;7;2;71;25
81;1;17;5;3;64;22
79;2;6;5;3;87;15
78;3;0;3;2;93;25
80;1;19;6;1;67;18
77;1;5;7;3;66;22
77;1;11;8;1;65;33
80;3;19;5;3;84;19
79;1;1;9;2;74;30
77;2;10;3;4;72;19
79;2;5;4;2;89;23
82;1;0;1;3;85;21
81;1;4;0;2;82;20
81;1;4;0;3;78;31
80;2;19;0;2;86;19
79;1;0;10;3;72;25
78;1;11;5;2;70;31
76;2;19;3;1;70;33
78;1;18;5;2;68;23
81;1;12;4;2;69;26
79;1;7;4;3;69;27
79;1;16;7;4;61;27
80;1;11;0;1;72;34
81;2;1;8;1;88;20
80;3;8;6;2;91;17
79;2;0;6;3;87;19
